number,value,params_atr_period,params_pullback_ma_period,params_reentry_cooldown_bars,params_require_volume_confirm,params_rsi_min,params_rsi_period,params_stop_loss_atr_mult,params_stop_loss_pct,params_take_profit_atr_mult,params_trend_long_period,params_trend_mid_period,params_use_invalidation,params_vol_ma_period,user_attrs_annualized_return,user_attrs_final_value,user_attrs_initial_capital,user_attrs_lost_trades,user_attrs_max_drawdown,user_attrs_pnl,user_attrs_pnl_pct,user_attrs_sharpe_ratio,user_attrs_strategy_params,user_attrs_total_return,user_attrs_total_trades,user_attrs_won_trades
117,-3.1817869595993873,10.0,10,10,False,50,12,,3.0,4.0,200,40,True,10,5.896532335090315e-06,10161.978359389881,10000.0,0,0.6872495505231033,161.978359389881,0.016197835938988048,-3.1817869595993873,"{'trend_long_period': 200, 'trend_mid_period': 40, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'atr_period': 10, 'stop_loss_pct': 3.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.01606805061312111,19,19
118,-3.1817869595993873,10.0,10,10,False,50,12,,3.0,4.0,200,40,True,10,5.896532335090315e-06,10161.978359389881,10000.0,0,0.6872495505231033,161.978359389881,0.016197835938988048,-3.1817869595993873,"{'trend_long_period': 200, 'trend_mid_period': 40, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'atr_period': 10, 'stop_loss_pct': 3.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.01606805061312111,19,19
119,-3.1817869595993873,10.0,10,10,False,50,12,,3.0,4.0,200,40,True,10,5.896532335090315e-06,10161.978359389881,10000.0,0,0.6872495505231033,161.978359389881,0.016197835938988048,-3.1817869595993873,"{'trend_long_period': 200, 'trend_mid_period': 40, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'atr_period': 10, 'stop_loss_pct': 3.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.01606805061312111,19,19
120,-2.921472789111531,10.0,10,8,False,50,12,,3.0,4.0,200,40,True,10,6.646047371521178e-06,10182.754683201334,10000.0,0,0.6858445837043597,182.75468320133405,0.01827546832013338,-2.921472789111531,"{'trend_long_period': 200, 'trend_mid_period': 40, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 3.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.01811047908739521,20,20
121,-2.921472789111531,10.0,10,8,False,50,12,,3.0,4.0,200,40,True,10,6.646047371521178e-06,10182.754683201334,10000.0,0,0.6858445837043597,182.75468320133405,0.01827546832013338,-2.921472789111531,"{'trend_long_period': 200, 'trend_mid_period': 40, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 3.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.01811047908739521,20,20
122,-2.921472789111531,10.0,10,8,False,50,12,,1.0,4.0,200,40,True,10,6.646047371521178e-06,10182.754683201334,10000.0,0,0.6858445837043597,182.75468320133405,0.01827546832013338,-2.921472789111531,"{'trend_long_period': 200, 'trend_mid_period': 40, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.01811047908739521,20,20
123,-2.921472789111531,10.0,10,8,False,50,12,,1.0,4.0,200,40,True,10,6.646047371521178e-06,10182.754683201334,10000.0,0,0.6858445837043597,182.75468320133405,0.01827546832013338,-2.921472789111531,"{'trend_long_period': 200, 'trend_mid_period': 40, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.01811047908739521,20,20
124,-2.921472789111531,10.0,10,8,False,50,12,,4.0,4.0,200,40,True,10,6.646047371521178e-06,10182.754683201334,10000.0,0,0.6858445837043597,182.75468320133405,0.01827546832013338,-2.921472789111531,"{'trend_long_period': 200, 'trend_mid_period': 40, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 4.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.01811047908739521,20,20
125,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
126,-2.921472789111531,10.0,10,8,False,50,12,,1.0,4.0,200,40,True,10,6.646047371521178e-06,10182.754683201334,10000.0,0,0.6858445837043597,182.75468320133405,0.01827546832013338,-2.921472789111531,"{'trend_long_period': 200, 'trend_mid_period': 40, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.01811047908739521,20,20
127,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
128,-2.921472789111531,10.0,10,8,False,50,12,,1.0,4.0,200,40,True,10,6.646047371521178e-06,10182.754683201334,10000.0,0,0.6858445837043597,182.75468320133405,0.01827546832013338,-2.921472789111531,"{'trend_long_period': 200, 'trend_mid_period': 40, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.01811047908739521,20,20
129,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
130,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
131,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
132,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
133,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
134,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
135,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
136,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
137,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
138,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
139,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
140,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
141,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
142,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
143,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
144,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
145,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
146,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
147,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
148,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
149,-2.920386338384145,10.0,10,8,False,50,12,,1.0,4.0,200,70,True,10,6.631194645482118e-06,10182.342558002652,10000.0,0,0.6858723971882972,182.34255800265237,0.018234255800265275,-2.920386338384145,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_pct': 1.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.018070005408938772,19,19
150,-3.18178639552483,,10,10,False,50,12,,,,150,70,False,10,5.896532170948579e-06,10161.978354844567,10000.0,0,0.6872495508311028,161.97835484456664,0.016197835484456746,-3.18178639552483,"{'trend_long_period': 150, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.016068050165834877,19,19
151,-3.1804279279982377,,10,10,False,50,12,,,,200,70,False,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
152,-3.18178639552483,,10,10,False,50,12,,,,150,70,False,10,5.896532170948579e-06,10161.978354844567,10000.0,0,0.6872495508311028,161.97835484456664,0.016197835484456746,-3.18178639552483,"{'trend_long_period': 150, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.016068050165834877,19,19
153,-3.18178639552483,,10,10,False,50,12,,,,150,70,False,10,5.896532170948579e-06,10161.978354844567,10000.0,0,0.6872495508311028,161.97835484456664,0.016197835484456746,-3.18178639552483,"{'trend_long_period': 150, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.016068050165834877,19,19
154,-3.18178639552483,,10,10,False,50,12,,,,150,70,False,10,5.896532170948579e-06,10161.978354844567,10000.0,0,0.6872495508311028,161.97835484456664,0.016197835484456746,-3.18178639552483,"{'trend_long_period': 150, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.016068050165834877,19,19
155,-3.1804279279982377,,10,10,False,50,12,,,,200,70,False,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
156,-3.18178639552483,,10,10,False,50,12,,,,150,70,False,10,5.896532170948579e-06,10161.978354844567,10000.0,0,0.6872495508311028,161.97835484456664,0.016197835484456746,-3.18178639552483,"{'trend_long_period': 150, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.016068050165834877,19,19
157,-3.18178639552483,,10,10,False,50,12,,,,150,70,False,10,5.896532170948579e-06,10161.978354844567,10000.0,0,0.6872495508311028,161.97835484456664,0.016197835484456746,-3.18178639552483,"{'trend_long_period': 150, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.016068050165834877,19,19
